"Antwort ID";"Wie alt sind Sie?";"Wie häufig nutzen Sie 3D-Inhalte oder 3D-Anwendungen? (z. B. 3D-Videospiele, 3D-Animationen in Filmen/Serien)  ";"Wie groß ist Ihre Bildschirmgröße, auf der Sie die Studie durchführen?  ";"Wie hoch ist ihre Downloadgeschwindigkeit, mit der sie die Szenarien ansehen? ";"Hat der Computer/Laptop, mit dem sie die Studie durchführen, eine zusätzliche Grafikkarte (dedizierte Grafikkarte)?  ";"Bitte schauen Sie sich jetzt das erste Szenario an, und beantworte danach die folgenden Fragen Sie können jederzeit sich das Szenario nochmal ansehen, um die Fragen besser zu beantworten.   ";"Die Entfernung zwischen dem Menschen im grauen Bereich und der Säule im blauen Bereich würde ich wie folgt einschätzen.  []";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Wie weit entfernt ist die Säule im grünen Bereich von Ihrer aktuellen Position (aus Ihrer Sicht/POV)?  []";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Wie weit erscheint ihnen der Abstand der Kiste im grauen Bereich?  []";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Direkt nach dem Neustart (Reset) des Szenarios: Welches Objekt ist näher an Ihrer Startposition?";"Bitte begründen Sie ihre Auswahl ";"Direkt nach dem Neustart (Reset) des Szenarios: Welches Objekt ist näher an Ihrer Startposition? ";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Direkt nach dem Neustart (Reset) des Szenarios: Welches Objekt ist näher an Ihrer Startposition?";"Bitte begründen Sie ihre Auswahl ";"Bitte schauen Sie sich jetzt das Zweite Szenario an, und beantworte danach die folgenden Fragen Sie können jederzeit sich das Szenario nochmal ansehen, um die Fragen besser zu beantworten. Bitte bewerten Sie dieses Szenario unabhängig von den vorherigen. Jede Szene kann eine andere Tiefenwirkung haben. ";"Die Entfernung zwischen dem Menschen im grauen Bereich und der Säule im blauen Bereich würde ich wie folgt einschätzen.  []";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Wie weit entfernt ist die Säule im grünen Bereich von Ihrer aktuellen Position (aus Ihrer Sicht/POV)?  []";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Wie weit erscheint ihnen der Abstand der Kiste im grauen Bereich?  []";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Direkt nach dem Neustart (Reset) des Szenarios: Welches Objekt ist näher an Ihrer Startposition? ";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Direkt nach dem Neustart (Reset) des Szenarios: Welches Objekt ist näher an Ihrer Startposition? ";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Direkt nach dem Neustart (Reset) des Szenarios: Welches Objekt ist näher an Ihrer Startposition?";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Bitte schauen Sie sich jetzt das Dritte Szenario an, und beantworte danach die folgenden Fragen Sie können jederzeit sich das Szenario nochmal ansehen, um die Fragen besser zu beantworten. Bitte bewerten Sie dieses Szenario unabhängig von den vorherigen. Jede Szene kann eine andere Tiefenwirkung haben. ";"Die Entfernung zwischen dem Menschen im grauen Bereich und der Säule im blauen Bereich würde ich wie folgt einschätzen.  []";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Wie weit entfernt ist die Säule im grünen Bereich von Ihrer aktuellen Position (aus Ihrer Sicht/POV)?  []";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Wie weit erscheint ihnen der Abstand der Kiste im grauen Bereich?  []";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Direkt nach dem Neustart (Reset) des Szenarios: Welches Objekt ist näher an Ihrer Startposition?";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Direkt nach dem Neustart (Reset) des Szenarios: Welches Objekt ist näher an Ihrer Startposition? ";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Direkt nach dem Neustart (Reset) des Szenarios: Welches Objekt ist näher an Ihrer Startposition?";"Bitte begründen Sie ihre Auswahl der vorherigen Frage. ";"Bitte schauen Sie sich jetzt das erste Szenario an, und beantworte danach die folgenden Fragen Sie können jederzeit sich das Szenario nochmal ansehen, um die Fragen besser zu beantworten. Bitte bewerten Sie dieses Szenario unabhängig von den vorherigen. Jede Szene kann eine andere Tiefenwirkung haben. ";"Eine eindeutige und deutliche Tiefenwahrnehmung zwischen den Bereichen Grau, Grün und Blau ist klar erkennbar? []";"Beim Bewegen fallen Verzerrungen oder Verformungen der Umgebung stark auf. []";"Falls Verzerrungen oder Verformungen zu sehen wahren, können sie gerne beschreiben, was ihnen auf viel. ";"Die räumliche Tiefenwahrnehmung wirkt realistisch. []";"Haben Sie noch weitere Bemerkungen zur letzten Frage? ";"Nach dem Laden läuft die Szene flüssig und ich habe kein Ruckeln oder ein eingefrorenes Bild. (Latenzen)  []";"Bitte schauen Sie sich jetzt das erste Szenario an, und beantworte danach die folgenden Fragen Sie können jederzeit sich das Szenario nochmal ansehen, um die Fragen besser zu beantworten. Bitte bewerten Sie dieses Szenario unabhängig von den vorherigen. Jede Szene kann eine andere Tiefenwirkung haben. ";"Eine eindeutige und deutliche Tiefenwahrnehmung zwischen den Bereichen Grau, Grün und Blau ist klar erkennbar?  []";"Beim Bewegen fallen Verzerrungen oder Verformungen der Umgebung stark auf.  []";"Die räumliche Tiefenwahrnehmung wirkt realistisch.  []";"Falls Verzerrungen oder Verformungen zu sehen wahren, können sie gerne beschreiben, was ihnen auf viel. ";"Nach dem Laden läuft die Szene flüssig und ich habe kein Ruckeln oder ein eingefrorenes Bild. (Latenzen)  []";"Haben Sie noch weitere Bemerkungen zur letzten Frage? ";"Bitte schauen Sie sich jetzt das erste Szenario an, und beantworte danach die folgenden Fragen Sie können jederzeit sich das Szenario nochmal ansehen, um die Fragen besser zu beantworten. Bitte bewerten Sie dieses Szenario unabhängig von den vorherigen. Jede Szene kann eine andere Tiefenwirkung haben. ";"Eine eindeutige und deutliche Tiefenwahrnehmung zwischen den Bereichen Grau, Grün und Blau ist klar erkennbar?  []";"Beim Bewegen fallen Verzerrungen oder Verformungen der Umgebung stark auf.  []";"Die räumliche Tiefenwahrnehmung wirkt realistisch.  []";"Falls Verzerrungen oder Verformungen zu sehen wahren, können sie gerne beschreiben, was ihnen auf viel. ";"Nach dem Laden läuft die Szene flüssig und ich habe kein Ruckeln oder ein eingefrorenes Bild. (Latenzen)  []";"Haben Sie noch weitere Bemerkungen zur letzten Frage? "
"29";"47";"4";"Größer als 24"" Zoll";"50-100 Mbit/s";"Nein, ich habe keine.";"Ja ich hab das szenario gesehen und weiter";"15 - 20 m";"Ich habe Ungefähr ausrechtet wie veile schritte der man machen müsste Bis zu Säule";"10-15m";"Weil ich denn Kasten der vohr mir steht umgehen muss sind es umgefähr 10-15m";"0-5m";"Da der Kasten Sehr Na an mir dran ist";"Die Kiste vor dem Bett im Holzraum";"Der Holz Kasten imm Holzraum ist veile Näher dran an mir Als die Leiter da Ja die leiter An der wand steht";"Die Haustür vom Haus";"Da die ente ja im Blauen breich ist Und die tür Ist noch so  im Grün bereich ";"Die Säule im grauen Bereich";"Da sie Ja direkt an mir dran ist ";"Ja ich hab das szenario gesehen und weiter";"15-20m";"Da ich es ausrechet Habe wie weit es ungefähr sein könnte";"10-15m";"Da ja der Kasten im weg ist muss ich ihn ja ungehen und deswegen wird der weg bisschen länger";"5-10m";"Da die kiste ja ganz nah an mir dran ist";"Das gelbe Schild im weißen Raum";"Das gelbe schild im weißen raum da es veil näher an mir dran ist ";"Die fässer auf der terasse vom Haus";"Da sie einfach veil näher an mir sind und die ente ist veil weiter weg";" Die Säule im grauen Bereich";"Da sie diereckt neben mir ist";"Ja ich hab das szenario gesehen und weiter";"10-15m";"habe es ungefähr so ausgerechtet";"10-15m";"";"0-5m";"Sie ist sehr nah an mir dran";"Die Kiste vor dem Bett im Holzraum";"Weil die leitet an der wand steht und die kiste nicht ";"Die Haustür vom Haus";"Da die tür noch irgendwie im grün bereich ist und so bisschen im blauen die ente ist kommmplet drin im baluen bereich ";"Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"7";"1";"";"7";"";"1";"Ja ich hab das szenario gesehen und weiter";"7";"1";"7";"";"7";"";"Ja ich hab das szenario gesehen und weiter";"7";"1";"7";"";"1";""
"30";"19";"5";"13-24"" Zoll";"50-100 Mbit/s";"Ja, eine Grafikkarte ist vorhanden.";"Ja ich hab das szenario gesehen und weiter";"15 - 20 m";"";"20-25m";"";"0-5m";"";"Die Kiste vor dem Bett im Holzraum";"";"Die Haustür vom Haus";"";"Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"15-20m";"";"20-25m";"";"0-5m";"";"Das gelbe Schild im weißen Raum";"";"Die fässer auf der terasse vom Haus";"Luftlinie";" Die Säule im grauen Bereich";"";;"";;"";;"";;;;;;;;;"";"";;"";;"";;"";"";"";;"";;;"";"";"";;"";
"31";"25";"5";"13-24"" Zoll";"100-250 Mbit/s ";"Nein, ich habe keine.";"Ja ich hab das szenario gesehen und weiter";"15 - 20 m";"";"10-15m";"";"0-5m";"";"Die Kiste vor dem Bett im Holzraum";"Die Leiter steht an der wand und ist voll weit weg ";"Die Haustür vom Haus";"";"Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"20-25m";"";"10-15m";"";"0-5m";"";"Das gelbe Schild im weißen Raum";"";"Die fässer auf der terasse vom Haus";"";" Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"20-25m";"";"5-10m";"";"0-5m";"";"Die Kiste vor dem Bett im Holzraum";"";"Die Haustür vom Haus";"";"Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"7";"1";"";"6";"";"7";"Ja ich hab das szenario gesehen und weiter";"6";"4";"4";"";"7";"";"Ja ich hab das szenario gesehen und weiter";"7";"1";"7";"";"7";""
"32";"22";"5";"13-24"" Zoll";"100-250 Mbit/s ";"Nein, ich habe keine.";"Ja ich hab das szenario gesehen und weiter";"5-10 m";"weil der Bereich so 2 Marvins lang ist ca.";"0-5m";"";"10-15m";"";"Die Kiste vor dem Bett im Holzraum";"";"Die Objekte sind gleich nah";"beide Objekte befinden sich am Rand des blauen Bereich";"Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"10-15m";"";"15-20m";"";"0-5m";"";"Das gelbe Schild im weißen Raum";"";" Die gelbe Ente im Pavillon";"";" Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"10-15m";"";"5-10m";"";"0-5m";"";"Die Kiste vor dem Bett im Holzraum";"";"Die Objekte sind gleich nah";"";"Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"7";"1";"";"6";"";"7";"Ja ich hab das szenario gesehen und weiter";"7";"2";"5";"";"6";"";"Ja ich hab das szenario gesehen und weiter";"7";"1";"7";"";"7";""
"33";"27";"5";"Größer als 24"" Zoll";"250 Mbit/s oder mehr ";"Ja, eine Grafikkarte ist vorhanden.";;"";;"";;"";;;;;;;;;"";;"";;"";;;;;;;;;"";;"";;"";;;;;;;;;"";"";;"";;"";;"";"";"";;"";;;"";"";"";;"";
"34";"22";"5";"Größer als 24"" Zoll";"250 Mbit/s oder mehr ";"Ja, eine Grafikkarte ist vorhanden.";"Ja ich hab das szenario gesehen und weiter";"15 - 20 m";"Wir gucken von einer etwas höheren Position und die Säule wirkt auch etwas höher positioniert als der Rest. Es wirkt als könnte man die Person etwa 8-10 mal bis zur Säule legen.";"10-15m";"Um die 10 Meter wirkt als könnte man die Holzbox 10-12 mal bis zur Säule legen.";"0-5m";"2-3 Kisten dann wäre man an seinem Bein.";"Die Kiste vor dem Bett im Holzraum";"Kiste wirkt größer daher näher. Die leiter wirkt  sehr klein deshalb weiter entfernt.";"Die Haustür vom Haus";"es wirkt als würde man näher am Haus stehen weil es so groß im Blickfeld ist. ";"Die Säule im grauen Bereich";"Die Säule wirkt näher drann da sie größeri und dadurch näher wirkt";;"";;"";;"";;;;;;;;;"";;"";;"";;;;;;;;;"";"";;"";;"";;"";"";"";;"";;;"";"";"";;"";
"35";;;;;;;"";;"";;"";;;;;;;;;"";;"";;"";;;;;;;;;"";;"";;"";;;;;;;;;"";"";;"";;"";;"";"";"";;"";;;"";"";"";;"";
"36";"24";"5";"13-24"" Zoll";"250 Mbit/s oder mehr ";"Nein, ich habe keine.";"Ja ich hab das szenario gesehen und weiter";"10 - 15 m";"";"5-10m";"";"0-5m";"";"Die Kiste vor dem Bett im Holzraum";"";"Die Haustür vom Haus";"";"Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"15-20m";"";"5-10m";"";"0-5m";"";"Das gelbe Schild im weißen Raum";"";"Die fässer auf der terasse vom Haus";"";" Die Objekte sind gleich nah";"";"Ja ich hab das szenario gesehen und weiter";"10-15m";"";"5-10m";"";"0-5m";"";"Die Kiste vor dem Bett im Holzraum";"";"Die Haustür vom Haus";"";"Die Objekte sind gleich nah";"";"Ja ich hab das szenario gesehen und weiter";"6";"7";"";"2";"";"7";"Ja ich hab das szenario gesehen und weiter";"7";"1";"7";"";"7";"";"Ja ich hab das szenario gesehen und weiter";"6";"2";"5";"";"7";""
"37";"27";"5";"Größer als 24"" Zoll";"50-100 Mbit/s";"Ja, eine Grafikkarte ist vorhanden.";"Ja ich hab das szenario gesehen und weiter";"15 - 20 m";"";"5-10m";"";"0-5m";"";"Die Kiste vor dem Bett im Holzraum";"";"Die Haustür vom Haus";"";"Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"15-20m";"";"5-10m";"";"0-5m";"";"Das gelbe Schild im weißen Raum";"";" Die gelbe Ente im Pavillon";"";" Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"15-20m";"";"5-10m";"";"0-5m";"";"Die Kiste vor dem Bett im Holzraum";"";"Die Haustür vom Haus";"";"Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"7";"7";"Der Kopf des Menschen, im grauen Bereich.";"6";"";"7";"Ja ich hab das szenario gesehen und weiter";"7";"1";"6";"";"7";"";"Ja ich hab das szenario gesehen und weiter";"7";"1";"6";"";"7";""
"38";"26";"1";"13-24"" Zoll";"100-250 Mbit/s ";"Ich weiß es nicht";"Ja ich hab das szenario gesehen und weiter";"10 - 15 m";"Nicht direkt in der Nähe aber auch nicht super weit entfernt";"5-10m";"Etwas näher als die entfernung in der Frage vorher";"0-5m";"Näher dran";"Die Kiste vor dem Bett im Holzraum";"Kiste vor dem Bett scheint näher dran zu sein ";"Die Haustür vom Haus";"Haustür scheint vielleicht durch die Größe näher dran zu sein ";"Die Säule im grauen Bereich";"Säule wirkt wie direkt vor der nase";"Ja ich hab das szenario gesehen und weiter";"5-10m";"";"10-15m";"";"0-5m";"";"Das gelbe Schild im weißen Raum";"";"Die fässer auf der terasse vom Haus";"";" Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"5-10m";"";"10-15m";"";"0-5m";"";"Die Kiste vor dem Bett im Holzraum";"";"Die Haustür vom Haus";"";"Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"3";"6";"";"2";"";"5";"Ja ich hab das szenario gesehen und weiter";"6";"5";"3";"";"1";"";"Ja ich hab das szenario gesehen und weiter";"7";"1";"5";"";"1";""
"39";"25";"5";"13-24"" Zoll";"50-100 Mbit/s";"Nein, ich habe keine.";"Ja ich hab das szenario gesehen und weiter";"15 - 20 m";"ich heiße Marvin";"0-5m";"nö";"0-5m";"";"Die Objekte sind gleich nah";"they re the same picture";"Die Haustür vom Haus";"alles im grünen Bereich";"Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"10-15m";"";"5-10m";"";"0-5m";"";"Zu ungenau / Unsicher";"";"Zu ungenau / Unsicher";"";"Die Kiste im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"Weiß ich nicht";"";"Weiß ich nicht";"";"0-5m";"";"Die Kiste vor dem Bett im Holzraum";"alles im grünen Bereich";"Die Objekte sind gleich nah";"";"Die Säule im grauen Bereich";"";"Ja ich hab das szenario gesehen und weiter";"6";"4";"Marvin hat sein Gesicht verzogen als ich mich bewegt habe";"5";"";"7";"Ja ich hab das szenario gesehen und weiter";"5";"2";"5";"";"7";"";"Ja ich hab das szenario gesehen und weiter";"6";"1";"6";"";"7";""
"40";;;;;;;"";;"";;"";;;;;;;;;"";;"";;"";;;;;;;;;"";;"";;"";;;;;;;;;"";"";;"";;"";;"";"";"";;"";;;"";"";"";;"";
